transaction_id,timestamp,date_id,sender_bank_id,receiver_bank_id,payer_app,merchant_id,region_id,transaction_type,amount,device_type,status,hour_of_day,failure_reason,is_success,is_failed
UPI0009966,2024-04-23 22:37:00,20241212,5,3,PhonePe,23,2,P2P,178.28575015771045,Web,SUCCESS,20,None,1,0
UPI0009967,2024-10-19 18:30:00,20240118,9,4,PhonePe,23,13,P2M,143.95332939173224,Mobile,SUCCESS,21,None,1,0
UPI0009968,2024-02-28 15:30:00,20240329,9,5,Paytm,35,2,P2P,638.0788149126205,Mobile,SUCCESS,19,None,1,0
UPI0009969,2024-03-30 19:48:00,20240222,2,6,BHIM,39,1,P2M,1911.2848198603872,Mobile,SUCCESS,19,None,1,0
UPI0009970,2024-04-22 20:59:00,20241121,7,2,Google Pay,45,11,P2M,40.86725377771897,Mobile,SUCCESS,18,None,1,0
UPI0009971,2024-03-14 17:01:00,20240726,1,10,BHIM,43,3,P2M,588.0109491796992,Mobile,SUCCESS,17,None,1,0
UPI0009972,2024-05-01 19:30:00,20240918,6,6,Amazon Pay,12,9,P2M,284.8457255784826,Mobile,SUCCESS,8,None,1,0
UPI0009973,2024-08-08 17:46:00,20240908,3,5,PhonePe,46,15,P2M,348.6500613103662,Mobile,SUCCESS,21,None,1,0
UPI0009974,2024-08-19 20:38:00,20240802,4,8,BHIM,38,2,P2P,1580.3373192075587,POS,SUCCESS,19,None,1,0
UPI0009975,2024-07-21 02:29:00,20240419,4,10,PhonePe,19,4,P2P,1018.8786815258085,Mobile,SUCCESS,17,None,1,0
UPI0009976,2024-03-10 08:47:00,20240217,6,1,PhonePe,13,7,P2M,1162.0950762831508,Mobile,SUCCESS,17,None,1,0
UPI0009977,2024-03-15 21:28:00,20240608,9,6,Google Pay,33,13,P2M,536.129924953253,Mobile,SUCCESS,15,None,1,0
UPI0009978,2024-12-02 11:08:00,20240530,6,9,Paytm,39,4,P2M,449.3430064483053,Mobile,SUCCESS,10,None,1,0
UPI0009979,2024-04-01 00:16:00,20240608,9,3,Google Pay,25,15,P2M,725.2299834388268,Mobile,SUCCESS,17,None,1,0
UPI0009980,2024-02-07 20:02:00,20241230,10,9,PhonePe,37,7,P2M,6591.999017531981,Web,SUCCESS,17,None,1,0
UPI0009981,2024-06-15 15:42:00,20240217,3,6,Paytm,37,11,P2M,373.8032131453884,Mobile,FAILED,12,Bank Server Downtime,0,1
UPI0009982,2024-01-03 21:58:00,20240825,9,1,BHIM,35,10,P2M,458.40676979646713,Mobile,SUCCESS,19,None,1,0
UPI0009983,2024-05-05 00:22:00,20240227,3,9,BHIM,17,8,P2M,147.8674328917899,Mobile,SUCCESS,23,None,1,0
UPI0009984,2024-11-08 03:43:00,20240804,2,1,PhonePe,14,2,P2P,42.131764049081625,Mobile,SUCCESS,11,None,1,0
UPI0009985,2024-04-07 12:58:00,20240904,3,8,Amazon Pay,21,7,P2M,1444.7966941332609,Mobile,FAILED,17,KYC/Verification Issue,0,1
UPI0009986,2024-09-14 04:23:00,20240114,5,6,Google Pay,50,11,P2P,255.92443783103928,Mobile,SUCCESS,23,None,1,0
UPI0009987,2024-06-28 12:52:00,20240617,2,8,Amazon Pay,3,3,P2M,711.3920712537684,Mobile,SUCCESS,5,None,1,0
UPI0009988,2024-05-10 08:01:00,20240427,6,4,PhonePe,17,1,P2M,476.8829667528837,Mobile,SUCCESS,21,None,1,0
UPI0009989,2024-08-30 05:40:00,20240627,6,2,Amazon Pay,45,8,P2P,1898.0675003415267,Mobile,SUCCESS,7,None,1,0
UPI0009990,2024-08-05 18:09:00,20240627,8,5,PhonePe,45,1,P2M,228.20529893367353,POS,SUCCESS,15,None,1,0
UPI0009991,2024-04-26 00:46:00,20240621,10,8,Google Pay,10,5,P2M,63.9730820131124,Mobile,SUCCESS,22,None,1,0
UPI0009992,2024-03-22 20:00:00,20240822,2,6,BHIM,9,13,P2P,1664.4946081894939,Mobile,SUCCESS,19,None,1,0
UPI0009993,2024-12-01 03:49:00,20240314,10,1,Paytm,7,4,P2M,465.6596830018045,Mobile,SUCCESS,13,None,1,0
UPI0009994,2024-03-02 13:23:00,20241109,9,7,Google Pay,19,11,P2M,381.9773609554882,Mobile,SUCCESS,14,None,1,0
UPI0009995,2024-12-17 23:14:00,20241103,1,5,Paytm,5,2,P2M,25.399676654446456,Mobile,SUCCESS,19,None,1,0
UPI0009996,2024-06-21 02:33:00,20240616,7,8,Google Pay,2,2,P2P,662.3790351210893,POS,SUCCESS,16,None,1,0
UPI0009997,2024-12-30 22:59:00,20241128,3,10,PhonePe,31,6,P2P,39.5098794648508,Mobile,SUCCESS,19,None,1,0
UPI0009998,2024-05-09 07:09:00,20240410,1,9,Google Pay,6,1,P2P,959.771487509381,Mobile,SUCCESS,10,None,1,0
UPI0009999,2024-07-25 17:18:00,20240316,7,10,Google Pay,25,11,P2P,225.478032568078,Mobile,SUCCESS,10,None,1,0
UPI0010000,2024-08-13 20:38:00,20240412,1,7,PhonePe,23,13,P2M,614.0043915625832,Mobile,SUCCESS,1,None,1,0
UPI0010001,2024-05-03 05:05:00,20241012,2,8,PhonePe,29,3,P2M,335.96626083822804,Mobile,SUCCESS,16,None,1,0
UPI0010002,2024-03-20 08:57:00,20240220,7,2,PhonePe,42,2,P2M,219.4925555218134,,SUCCESS,20,None,1,0
UPI0010003,2024-07-09 20:31:00,20240421,1,2,Google Pay,17,9,P2M,128.18412330994994,Mobile,SUCCESS,18,None,1,0
UPI0010004,2024-08-30 02:59:00,20240223,8,2,PhonePe,34,12,P2P,27.881166138760065,Tablet,SUCCESS,3,None,1,0
UPI0010005,2024-04-05 02:24:00,20240611,1,8,PhonePe,38,3,P2M,257.06498598538445,POS,SUCCESS,10,None,1,0
UPI0010006,2024-10-07 07:49:00,20240421,4,7,Google Pay,29,10,P2P,451.70781185019587,Mobile,SUCCESS,19,None,1,0
UPI0010007,2024-08-21 14:19:00,20241026,3,10,Paytm,21,5,P2P,529.3306816050713,Mobile,SUCCESS,6,None,1,0
UPI0010008,2024-03-01 19:26:00,20241007,2,8,PhonePe,1,13,P2M,841.2198474177258,Mobile,SUCCESS,7,None,1,0
UPI0010009,2024-12-09 13:20:00,20241119,6,9,PhonePe,13,10,P2P,527.8944608761387,Mobile,FAILED,18,Network Timeout,0,1
UPI0010010,2024-01-17 11:32:00,20240531,3,8,Google Pay,42,7,P2P,3507.378708303737,Web,SUCCESS,6,None,1,0
UPI0010011,2024-08-27 20:13:00,20240713,2,7,PhonePe,22,8,P2M,177.57336256138106,Mobile,SUCCESS,3,None,1,0
UPI0010012,2024-06-09 04:30:00,20241110,4,6,Freecharge,17,9,P2M,2726.354317688302,Mobile,SUCCESS,12,None,1,0
UPI0010013,2024-08-27 21:50:00,20240917,5,2,BHIM,46,6,P2M,408.6856374445123,Mobile,SUCCESS,21,None,1,0
UPI0010014,2024-10-10 07:09:00,20241213,7,7,Google Pay,28,3,P2P,704.2841086141483,Mobile,SUCCESS,10,None,1,0
UPI0010015,2024-09-08 06:47:00,20241224,1,6,PhonePe,49,11,P2M,1045.3092760122418,Web,SUCCESS,12,None,1,0
UPI0010016,2024-08-26 22:51:00,20240128,2,10,PhonePe,42,14,P2M,5.61715087972796,Mobile,FAILED,21,KYC/Verification Issue,0,1
UPI0010017,2024-11-03 15:02:00,20240327,1,10,Paytm,10,9,P2P,2433.522436383688,Mobile,SUCCESS,11,None,1,0
UPI0010018,2024-09-13 10:40:00,20240917,8,4,Google Pay,3,6,P2M,619.6531189453012,Tablet,SUCCESS,15,None,1,0
UPI0010019,2024-10-24 07:29:00,20240205,6,2,PhonePe,1,14,P2P,140.07452619059833,Mobile,FAILED,1,App Crash,0,1
UPI0010020,2024-05-27 10:38:00,20240201,3,3,Paytm,16,4,P2M,188.19585605018318,,SUCCESS,12,None,1,0
UPI0010021,2024-03-15 18:17:00,20240220,6,5,Paytm,43,7,P2P,886.4847594262807,Mobile,SUCCESS,13,None,1,0
UPI0010022,2024-03-26 03:13:00,20240127,9,10,PhonePe,48,1,P2P,218.52041594834236,POS,SUCCESS,12,None,1,0
UPI0010023,2024-08-12 04:17:00,20240831,8,9,PhonePe,48,10,P2M,148.2975799100409,Mobile,SUCCESS,19,None,1,0
UPI0010024,2024-07-13 07:09:00,20240410,10,10,Google Pay,5,7,P2M,260.55440363033057,Mobile,SUCCESS,11,None,1,0
UPI0010025,2024-01-29 11:24:00,20241210,3,3,Google Pay,34,13,P2P,111.51921520528418,POS,SUCCESS,17,None,1,0
UPI0010026,2024-03-15 19:52:00,20240207,2,1,Google Pay,19,1,P2M,72.93854858653697,Mobile,SUCCESS,15,None,1,0
UPI0010027,2024-12-20 05:46:00,20240616,8,7,MobiKwik,5,10,P2P,304.64805063539814,POS,SUCCESS,12,None,1,0
UPI0010028,2024-09-22 18:10:00,20240830,10,5,PhonePe,45,10,P2M,13.748157844190485,Mobile,SUCCESS,1,None,1,0
UPI0010029,2024-10-03 21:33:00,20240511,2,5,Google Pay,23,8,P2P,554.6299816628413,Mobile,SUCCESS,10,None,1,0
UPI0010030,2024-03-13 10:04:00,20240919,8,8,Paytm,7,12,P2M,91.21026094684193,Web,SUCCESS,17,None,1,0
UPI0010031,2024-01-24 23:03:00,20241103,6,10,Paytm,23,1,P2P,3682.3584972161834,Mobile,SUCCESS,16,None,1,0
UPI0010032,2024-04-16 21:37:00,20240821,9,2,BHIM,35,2,P2M,624.1527194764441,Tablet,SUCCESS,5,None,1,0
UPI0010033,2024-11-09 19:18:00,20240810,2,7,PhonePe,26,14,P2P,923.8640117660092,POS,SUCCESS,20,None,1,0
UPI0010034,2024-07-04 09:42:00,20240729,4,1,BHIM,35,7,P2M,53.90589160065689,POS,FAILED,19,Insufficient Balance,0,1
UPI0010035,2024-10-14 07:09:00,20241229,7,6,PhonePe,21,2,P2M,1063.861989109578,POS,SUCCESS,22,None,1,0
UPI0010036,2024-06-27 20:07:00,20241012,9,1,PhonePe,13,7,P2P,41.78289645703368,Mobile,SUCCESS,8,None,1,0
UPI0010037,2024-06-28 10:42:00,20240123,9,9,Amazon Pay,32,8,P2P,220.31391596250384,Mobile,SUCCESS,15,None,1,0
UPI0010038,2024-08-07 00:12:00,20241009,5,6,PhonePe,8,3,P2P,43.81722620868478,Mobile,SUCCESS,6,None,1,0
UPI0010039,2024-12-16 17:03:00,20240301,4,3,BHIM,22,4,P2P,242.83491275764106,Mobile,SUCCESS,13,None,1,0
UPI0010040,2024-06-09 08:47:00,20241114,2,3,Paytm,39,8,P2P,479.5985329943325,POS,SUCCESS,13,None,1,0
UPI0010041,2024-08-06 22:42:00,20240428,5,7,Paytm,7,12,P2M,233.64299446067946,Mobile,SUCCESS,8,None,1,0
UPI0010042,2024-12-02 20:55:00,20240910,10,3,PhonePe,12,10,P2M,130.03648385120417,Mobile,SUCCESS,9,None,1,0
UPI0010043,2024-05-16 02:35:00,20240927,3,4,Google Pay,14,11,P2M,738.7388251235877,Mobile,SUCCESS,14,None,1,0
UPI0010044,2024-11-03 21:28:00,20240510,10,1,BHIM,39,11,P2M,324.70348691679,Mobile,FAILED,22,Authentication Failure,0,1
UPI0010045,2024-07-14 22:40:00,20241218,3,4,PhonePe,2,4,P2M,276.1342222475111,POS,SUCCESS,7,None,1,0
UPI0010046,2024-11-17 18:47:00,20240711,2,8,Google Pay,46,2,P2M,475.68840427722336,Web,SUCCESS,21,None,1,0
UPI0010047,2024-06-20 06:37:00,20240603,8,1,PhonePe,27,11,P2M,85.36470145810216,Web,SUCCESS,0,None,1,0
UPI0010048,2024-08-18 16:19:00,20240628,5,9,PhonePe,3,11,P2M,907.1871916108686,Mobile,SUCCESS,17,None,1,0
UPI0010049,2024-04-28 20:53:00,20240422,8,3,Google Pay,48,6,P2P,918.9753692661881,Mobile,SUCCESS,6,None,1,0
UPI0010050,2024-08-20 19:42:00,20240209,10,8,PhonePe,14,10,P2P,203.8822485693344,Mobile,SUCCESS,21,None,1,0
UPI0010051,2024-04-29 10:52:00,20241225,2,2,BHIM,1,5,P2P,465.8787020573992,Mobile,SUCCESS,7,None,1,0
UPI0010052,2024-08-10 16:33:00,20241024,6,2,Google Pay,37,3,P2P,403.3867455473611,Mobile,SUCCESS,16,None,1,0
UPI0010053,2024-10-15 09:26:00,20241025,3,9,Paytm,30,2,P2P,1182.2698582354183,Mobile,SUCCESS,5,None,1,0
UPI0010054,2024-06-08 06:50:00,20241130,5,10,Paytm,29,3,P2M,6939.5078033732925,Mobile,SUCCESS,22,None,1,0
UPI0010055,2024-06-06 16:36:00,20240811,3,3,MobiKwik,15,5,P2P,1726.7808645032978,Mobile,SUCCESS,8,None,1,0
UPI0010056,2024-04-27 11:46:00,20241226,2,10,PhonePe,26,5,P2M,78.18985855859621,Mobile,SUCCESS,15,None,1,0
UPI0010057,2024-09-24 05:53:00,20241226,6,9,Paytm,31,15,P2M,939.2175944652009,Mobile,SUCCESS,21,None,1,0
UPI0010058,2024-08-04 15:17:00,20240331,5,3,PhonePe,24,12,P2P,9063.850374278756,Mobile,SUCCESS,18,None,1,0
UPI0010059,2024-07-08 07:11:00,20240610,8,9,BHIM,17,3,P2P,99.61193208819341,Mobile,SUCCESS,23,None,1,0
UPI0010060,2024-01-10 14:08:00,20240205,5,10,Amazon Pay,48,5,P2M,1850.7371668829799,Mobile,SUCCESS,13,None,1,0
UPI0010061,2024-02-10 08:35:00,20240914,7,4,BHIM,24,14,P2P,741.7508704561003,Web,SUCCESS,14,None,1,0
UPI0010062,2024-01-03 21:48:00,20240210,8,5,PhonePe,39,12,P2P,430.7706805624608,Mobile,SUCCESS,9,None,1,0
UPI0010063,2024-11-07 20:58:00,20241006,1,3,PhonePe,18,15,P2M,461.16326737081374,Mobile,SUCCESS,8,None,1,0
UPI0010064,2024-11-07 11:01:00,20241021,5,1,BHIM,28,11,P2P,218.7674317577819,Mobile,SUCCESS,9,None,1,0
UPI0010065,2024-01-25 17:00:00,20240530,6,10,Google Pay,25,9,P2P,55.74155491586892,Mobile,SUCCESS,20,None,1,0
UPI0010066,2024-01-17 04:40:00,20240819,7,6,Google Pay,17,11,P2P,1113.0700807028122,Mobile,SUCCESS,16,None,1,0
UPI0010067,2024-10-13 23:16:00,20241213,1,2,Google Pay,48,10,P2M,42.26898787370922,Mobile,SUCCESS,9,None,1,0
UPI0010068,2024-07-11 05:28:00,20241003,2,6,PhonePe,2,2,P2M,257.339025505667,Mobile,SUCCESS,20,None,1,0
UPI0010069,2024-04-23 20:04:00,20240610,9,8,Paytm,23,7,P2P,341.57977971502874,Mobile,SUCCESS,15,None,1,0
UPI0010070,2024-08-13 20:04:00,20241127,8,9,Google Pay,34,7,P2M,220.56095250261095,POS,SUCCESS,21,None,1,0
UPI0010071,2024-03-27 04:31:00,20240115,5,8,MobiKwik,10,9,P2M,423.5245571482928,Mobile,SUCCESS,14,None,1,0
UPI0010072,2024-03-13 00:41:00,20240323,1,4,Paytm,8,3,P2M,3378.2549892725174,POS,SUCCESS,19,None,1,0
UPI0010073,2024-05-14 17:53:00,20240429,3,10,MobiKwik,20,12,P2P,434.4724147168236,Mobile,SUCCESS,21,None,1,0
UPI0010074,2024-11-23 20:28:00,20240513,7,8,PHONEPE,8,2,P2M,463.74227957359204,Mobile,SUCCESS,19,None,1,0
UPI0010075,2024-10-07 17:38:00,20240903,7,5,Paytm,9,15,P2M,1099.8785301164462,Mobile,SUCCESS,17,None,1,0
UPI0010076,2024-03-10 01:51:00,20241017,9,8,BHIM,6,5,P2M,612.920261071099,Mobile,SUCCESS,17,None,1,0
UPI0010077,2024-07-24 15:25:00,20240120,6,10,Google Pay,49,8,P2P,386.3089606168357,Tablet,SUCCESS,18,None,1,0
UPI0010078,2024-11-19 09:12:00,20240404,8,1,Google Pay,45,10,P2P,222.31284389270706,Mobile,FAILED,20,Insufficient Balance,0,1
UPI0010079,2024-12-14 21:49:00,20241026,3,7,PhonePe,32,6,P2M,377.09908050419386,POS,SUCCESS,4,None,1,0
UPI0010080,2024-10-06 19:00:00,20240704,2,7,PhonePe,29,11,P2M,642.003342326287,Mobile,SUCCESS,12,None,1,0
UPI0010081,2024-02-17 19:16:00,20240423,4,9,Paytm,19,1,P2M,638.3633700505917,Mobile,SUCCESS,23,None,1,0
UPI0010082,2024-03-29 09:07:00,20240611,9,5,Google Pay,41,14,P2M,103.37416986630674,Mobile,SUCCESS,12,None,1,0
UPI0010083,2024-03-21 07:38:00,20240809,9,4,BHIM,16,6,P2M,60.95682021258728,Mobile,SUCCESS,9,None,1,0
UPI0010084,2024-02-25 19:16:00,20240805,1,3,Paytm,1,11,P2M,622.6323861866648,Mobile,SUCCESS,12,None,1,0
UPI0010085,2024-03-05 02:20:00,20241030,2,5,Google Pay,10,1,P2P,128.02016295646698,Mobile,SUCCESS,12,None,1,0
UPI0010086,2024-04-25 02:39:00,20241227,1,5,Google Pay,24,2,P2P,375.3815151445744,Web,SUCCESS,10,None,1,0
UPI0010087,2024-07-22 01:17:00,20241022,8,9,Paytm,33,6,P2P,247.8961703081316,Mobile,SUCCESS,14,None,1,0
UPI0010088,2024-05-25 12:21:00,20240207,9,9,Paytm,32,11,P2M,186.52935564249364,Mobile,SUCCESS,17,None,1,0
UPI0010089,2024-06-03 01:29:00,20240603,10,6,Paytm,20,14,P2M,636.5319260748026,Mobile,SUCCESS,11,None,1,0
UPI0010090,2024-03-30 13:07:00,20240626,2,7,Google Pay,46,2,P2M,369.3297238580277,Tablet,SUCCESS,20,None,1,0
UPI0010091,2024-02-25 04:56:00,20240818,6,8,PhonePe,16,15,P2M,1447.4038493308826,Mobile,SUCCESS,15,None,1,0
UPI0010092,2024-12-31 21:58:00,20241216,5,7,MobiKwik,30,13,P2M,851.4822888563369,Web,SUCCESS,19,None,1,0
UPI0010093,2024-08-07 10:42:00,20240612,10,8,PhonePe,7,14,P2M,114.94400073361285,Mobile,SUCCESS,18,None,1,0
UPI0010094,2024-03-25 02:06:00,20240507,10,1,PhonePe,7,1,P2P,196.69242128477774,Mobile,FAILED,12,Insufficient Balance,0,1
UPI0010095,2024-10-23 16:28:00,20241125,9,5,AMAZON PAY,46,4,P2P,245.19169148808143,Mobile,SUCCESS,10,None,1,0
UPI0010096,2024-10-31 08:21:00,20240928,3,7,GOOGLE PAY,36,9,P2M,152.23877243082737,Mobile,SUCCESS,16,None,1,0
UPI0010097,2024-12-19 06:09:00,20240616,4,6,BHIM,34,7,P2P,1350.566305193029,Mobile,SUCCESS,20,None,1,0
UPI0010098,2024-02-28 15:52:00,20241206,8,8,Google Pay,18,13,P2P,185.08052820276276,Web,SUCCESS,20,None,1,0
UPI0010099,2024-08-22 22:24:00,20240420,7,4,Google Pay,38,15,P2M,323.3588634935005,Tablet,SUCCESS,4,None,1,0
UPI0010100,2024-12-24 23:39:00,20240329,6,10,Paytm,13,6,P2P,520.9348766812486,Mobile,SUCCESS,12,None,1,0
UPI0010101,2024-10-22 10:41:00,20240108,1,2,Google Pay,32,10,P2M,84.75272149254903,Web,SUCCESS,11,None,1,0
UPI0010102,2024-03-23 20:19:00,20240130,5,8,Amazon Pay,43,7,P2M,340.1227164764639,Mobile,SUCCESS,6,None,1,0
UPI0010103,2024-11-22 05:20:00,20241112,10,8,Paytm,41,15,P2P,2318.039063500843,Mobile,SUCCESS,11,None,1,0
UPI0010104,2024-06-03 20:58:00,20240128,5,1,Google Pay,28,10,P2P,355.94430861808485,Mobile,SUCCESS,7,None,1,0
UPI0010105,2024-06-27 22:49:00,20241006,9,3,BHIM,17,8,P2P,223.68497182501815,Mobile,SUCCESS,11,None,1,0
UPI0010106,2024-07-23 12:30:00,20240127,5,10,Google Pay,25,5,P2M,884.7017108415779,Web,SUCCESS,18,None,1,0
UPI0010107,2024-10-09 12:32:00,20240325,9,7,PhonePe,50,1,P2M,858.3101887457678,Mobile,SUCCESS,11,None,1,0
UPI0010108,2024-02-14 13:00:00,20240508,9,8,PhonePe,43,15,P2P,20.411744615953204,Mobile,SUCCESS,9,None,1,0
UPI0010109,2024-07-16 01:12:00,20240319,7,9,PhonePe,3,10,P2M,279.7033010076159,Mobile,SUCCESS,17,None,1,0
UPI0010110,2024-10-25 20:00:00,20240216,9,1,Paytm,48,3,P2M,519.1957047676352,POS,SUCCESS,16,None,1,0
UPI0010111,2024-07-19 17:48:00,20241227,1,9,Freecharge,48,5,P2M,912.4124460671096,Mobile,SUCCESS,7,None,1,0
UPI0010112,2024-04-10 20:56:00,20240528,4,8,Paytm,32,1,P2M,1338.5024898638023,Mobile,SUCCESS,19,None,1,0
UPI0010113,2024-01-21 02:09:00,20240603,1,3,Google Pay,28,9,P2P,240.13359776387662,Mobile,SUCCESS,23,None,1,0
UPI0010114,2024-07-20 19:16:00,20241003,7,4,PhonePe,43,15,P2P,344.2599635934898,Web,SUCCESS,16,None,1,0
UPI0010115,2024-09-14 08:21:00,20241130,3,4,Paytm,17,10,P2M,148.91347248800633,Mobile,SUCCESS,9,None,1,0
UPI0010116,2024-07-20 19:48:00,20240419,6,7,Google Pay,22,7,P2M,1426.4933012560043,Mobile,SUCCESS,20,None,1,0
UPI0010117,2024-12-24 23:24:00,20240614,9,3,Paytm,16,6,P2M,25.331596358934075,Mobile,SUCCESS,21,None,1,0
UPI0010118,2024-08-08 21:02:00,20240624,8,3,PhonePe,46,13,P2M,61.13899425547926,Mobile,SUCCESS,8,None,1,0
UPI0010119,2024-07-05 21:35:00,20240405,7,6,Google Pay,30,13,P2P,2223.3407330462232,Mobile,SUCCESS,17,None,1,0
UPI0010120,2024-01-21 02:08:00,20240216,1,8,Google Pay,36,11,P2M,311.44896715783005,Mobile,SUCCESS,21,None,1,0
UPI0010121,2024-07-23 07:38:00,20241203,7,5,PHONEPE,3,5,P2M,194.5995770513818,Mobile,SUCCESS,16,None,1,0
UPI0010122,2024-03-02 07:51:00,20240912,4,2,Google Pay,46,12,P2M,1099.7188513339822,Mobile,SUCCESS,19,None,1,0
UPI0010123,2024-09-22 12:04:00,20240905,10,2,PhonePe,31,4,P2M,43.47174422693839,,SUCCESS,9,None,1,0
UPI0010124,2024-02-28 23:59:00,20240426,4,9,PhonePe,44,6,P2M,435.3537244624102,Mobile,SUCCESS,18,None,1,0
UPI0010125,2024-11-27 16:39:00,20240829,8,5,PhonePe,4,5,P2M,787.3683949024917,Tablet,SUCCESS,18,None,1,0
UPI0010126,2024-04-20 13:03:00,20240219,6,1,Google Pay,18,15,P2P,358.67865466752744,Mobile,SUCCESS,10,None,1,0
UPI0010127,2024-06-07 19:13:00,20240213,4,4,PhonePe,30,14,P2P,5.748891465655581,Mobile,SUCCESS,7,None,1,0
UPI0010128,2024-02-23 04:10:00,20241215,3,1,Google Pay,45,4,P2P,209.14600554277314,Mobile,SUCCESS,18,None,1,0
UPI0010129,2024-03-18 15:53:00,20240324,3,3,Paytm,46,15,P2M,101.334164615317,Mobile,SUCCESS,9,None,1,0
UPI0010130,2024-12-03 12:43:00,20241008,6,2,Google Pay,28,10,P2M,2918.0445085449774,Mobile,FAILED,20,Authentication Failure,0,1
UPI0010131,2024-04-13 04:22:00,20240411,9,10,Google Pay,24,13,P2M,1223.153144281722,Mobile,SUCCESS,14,None,1,0
UPI0010132,2024-07-06 15:31:00,20240826,10,4,Paytm,40,8,P2P,233.42572061447643,Mobile,SUCCESS,16,None,1,0
UPI0010133,2024-12-25 20:20:00,20240812,4,2,PhonePe,37,6,P2M,37.89486385350005,Mobile,SUCCESS,17,None,1,0
UPI0010134,2024-08-16 19:24:00,20240921,1,7,PhonePe,36,1,P2M,329.74737364955797,Mobile,SUCCESS,15,None,1,0
UPI0010135,2024-01-16 20:38:00,20241215,3,10,Google Pay,1,12,P2P,80.26376447840865,Mobile,SUCCESS,11,None,1,0
UPI0010136,2024-05-10 19:11:00,20240604,6,5,PHONEPE,47,13,P2M,608.0528217201232,Web,SUCCESS,6,None,1,0
UPI0010137,2024-05-21 11:45:00,20241112,5,2,Google Pay,2,7,P2P,482.5184693816674,Mobile,SUCCESS,11,None,1,0
UPI0010138,2024-04-11 01:56:00,20240419,2,5,Amazon Pay,36,2,P2M,207.42290787616196,Web,SUCCESS,11,None,1,0
UPI0010139,2024-03-29 23:58:00,20241218,2,7,PhonePe,34,9,P2M,509.48939549593,Mobile,SUCCESS,21,None,1,0
UPI0010140,2024-07-03 10:10:00,20240701,6,9,PhonePe,37,12,P2M,7278.07390227615,Mobile,SUCCESS,22,None,1,0
UPI0010141,2024-05-17 15:24:00,20241104,3,2,BHIM,47,8,P2P,45.54579036443303,Mobile,FAILED,10,Other,0,1
UPI0010142,2024-04-17 00:15:00,20241029,3,6,Google Pay,50,7,P2M,82.97194161931884,Mobile,SUCCESS,12,None,1,0
UPI0010143,2024-05-31 21:38:00,20240820,4,1,MobiKwik,7,14,P2M,450.42211557468346,Mobile,SUCCESS,17,None,1,0
UPI0010144,2024-05-05 21:19:00,20241218,10,6,PhonePe,44,11,P2P,121.4572535172584,Mobile,SUCCESS,23,None,1,0
UPI0010145,2024-03-24 22:23:00,20240904,9,1,Paytm,29,14,P2P,528.4881647422561,Mobile,SUCCESS,6,None,1,0
UPI0010146,2024-06-14 04:08:00,20240809,4,5,BHIM,31,6,P2M,69.58269289730006,Mobile,SUCCESS,22,None,1,0
UPI0010147,2024-12-10 20:33:00,20240402,8,5,MobiKwik,50,8,P2P,352.89380863095295,Web,SUCCESS,11,None,1,0
UPI0010148,2024-07-04 14:32:00,20240517,10,10,PhonePe,38,10,P2M,322.5779731966531,Mobile,SUCCESS,20,None,1,0
UPI0010149,2024-08-06 03:33:00,20240103,3,2,Google Pay,47,3,P2P,718.4871699580066,Web,SUCCESS,20,None,1,0
UPI0010150,2024-12-26 13:20:00,20240919,1,3,Google Pay,13,10,P2P,260.01431611650975,Web,SUCCESS,17,None,1,0
UPI0010151,2024-08-12 11:45:00,20240810,3,6,Google Pay,42,2,P2M,1112.2488915857668,Mobile,SUCCESS,7,None,1,0
UPI0010152,2024-03-22 15:36:00,20240912,9,2,PhonePe,28,6,P2M,99.38934615598016,Mobile,SUCCESS,18,None,1,0
UPI0010153,2024-05-25 02:10:00,20240818,2,1,Google Pay,11,6,P2P,488.8456331921281,Mobile,SUCCESS,11,None,1,0
UPI0010154,2024-06-27 13:22:00,20240331,3,5,PhonePe,50,13,P2M,39.474463810086476,Mobile,SUCCESS,8,None,1,0
UPI0010155,2024-06-22 16:39:00,20241231,10,3,PhonePe,16,11,P2P,21.775759369602575,Mobile,SUCCESS,9,None,1,0
UPI0010156,2024-02-24 17:06:00,20240608,3,7,BHIM,9,15,P2M,63.39212487760652,Mobile,SUCCESS,14,None,1,0
UPI0010157,2024-02-08 18:21:00,20240913,5,1,Google Pay,30,1,P2M,3833.5695307319493,Mobile,SUCCESS,15,None,1,0
UPI0010158,2024-05-08 15:52:00,20240219,9,1,BHIM,45,15,P2M,1920.993766885755,Tablet,SUCCESS,18,None,1,0
UPI0010159,2024-11-30 16:26:00,20240806,9,3,PhonePe,25,1,P2M,512.2858478705214,Mobile,SUCCESS,17,None,1,0
UPI0010160,2024-09-19 02:30:00,20240527,4,9,Paytm,38,13,P2M,121.53292344894356,Mobile,SUCCESS,16,None,1,0
UPI0010161,2024-11-04 19:40:00,20241205,3,6,PhonePe,48,2,P2M,963.1417057763929,Mobile,SUCCESS,11,None,1,0
UPI0010162,2024-03-04 08:19:00,20241006,6,3,PhonePe,15,3,P2M,47.218211133712146,Mobile,SUCCESS,22,None,1,0
UPI0010163,2024-05-31 13:49:00,20241208,4,6,BHIM,2,1,P2M,29.363385634036362,Mobile,SUCCESS,21,None,1,0
UPI0010164,2024-07-31 13:00:00,20240424,8,7,PhonePe,48,15,P2M,277.38630978713405,Mobile,SUCCESS,19,None,1,0
